username,password,firstname,lastname,email,auth,city,country,timezone,lang,institution,department,idnumber,phone1,phone2,address,profile_field_parent_type,profile_field_parent_occupation,profile_field_parent_qualification,profile_field_parent_annual_income,profile_field_preferred_language,profile_field_consent_student_data,profile_field_aadhaar_last4,profile_field_aadhaar_masked,profile_field_aadhaar_consent
dps.par.01153,DronaParent2026!,Patel,Guardian,dps.par.01153@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01153,+91-9500001153,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01154,DronaParent2026!,Desai,Parent,dps.par.01154@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01154,+91-9500001154,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01155,DronaParent2026!,Mehta,Parent,dps.par.01155@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01155,+91-9500001155,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01156,DronaParent2026!,Joshi,Parent,dps.par.01156@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01156,+91-9500001156,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01157,DronaParent2026!,Trivedi,Parent,dps.par.01157@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01157,+91-9500001157,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01158,DronaParent2026!,Parmar,Parent,dps.par.01158@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01158,+91-9500001158,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01159,DronaParent2026!,Solanki,Parent,dps.par.01159@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01159,+91-9500001159,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01160,DronaParent2026!,Thakkar,Parent,dps.par.01160@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01160,+91-9500001160,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01161,DronaParent2026!,Prajapati,Parent,dps.par.01161@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01161,+91-9500001161,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01162,DronaParent2026!,Chauhan,Guardian,dps.par.01162@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01162,+91-9500001162,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01163,DronaParent2026!,Vyas,Parent,dps.par.01163@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01163,+91-9500001163,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01164,DronaParent2026!,Dave,Parent,dps.par.01164@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01164,+91-9500001164,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01165,DronaParent2026!,Bhatt,Parent,dps.par.01165@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01165,+91-9500001165,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01166,DronaParent2026!,Panchal,Parent,dps.par.01166@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01166,+91-9500001166,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01167,DronaParent2026!,Makwana,Parent,dps.par.01167@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01167,+91-9500001167,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01168,DronaParent2026!,Jadeja,Parent,dps.par.01168@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01168,+91-9500001168,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01169,DronaParent2026!,Gohil,Parent,dps.par.01169@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01169,+91-9500001169,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01170,DronaParent2026!,Barot,Parent,dps.par.01170@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01170,+91-9500001170,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01171,DronaParent2026!,Patel,Guardian,dps.par.01171@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01171,+91-9500001171,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01172,DronaParent2026!,Desai,Parent,dps.par.01172@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01172,+91-9500001172,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01173,DronaParent2026!,Mehta,Parent,dps.par.01173@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01173,+91-9500001173,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01174,DronaParent2026!,Joshi,Parent,dps.par.01174@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01174,+91-9500001174,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01175,DronaParent2026!,Trivedi,Parent,dps.par.01175@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01175,+91-9500001175,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01176,DronaParent2026!,Parmar,Parent,dps.par.01176@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01176,+91-9500001176,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01177,DronaParent2026!,Solanki,Parent,dps.par.01177@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01177,+91-9500001177,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01178,DronaParent2026!,Thakkar,Parent,dps.par.01178@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01178,+91-9500001178,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01179,DronaParent2026!,Prajapati,Parent,dps.par.01179@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01179,+91-9500001179,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01180,DronaParent2026!,Chauhan,Guardian,dps.par.01180@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01180,+91-9500001180,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01181,DronaParent2026!,Vyas,Parent,dps.par.01181@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01181,+91-9500001181,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01182,DronaParent2026!,Dave,Parent,dps.par.01182@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01182,+91-9500001182,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01183,DronaParent2026!,Bhatt,Parent,dps.par.01183@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01183,+91-9500001183,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01184,DronaParent2026!,Panchal,Parent,dps.par.01184@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01184,+91-9500001184,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01185,DronaParent2026!,Makwana,Parent,dps.par.01185@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01185,+91-9500001185,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01186,DronaParent2026!,Jadeja,Parent,dps.par.01186@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01186,+91-9500001186,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01187,DronaParent2026!,Gohil,Parent,dps.par.01187@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01187,+91-9500001187,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01188,DronaParent2026!,Barot,Parent,dps.par.01188@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01188,+91-9500001188,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01189,DronaParent2026!,Patel,Guardian,dps.par.01189@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01189,+91-9500001189,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01190,DronaParent2026!,Desai,Parent,dps.par.01190@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01190,+91-9500001190,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01191,DronaParent2026!,Mehta,Parent,dps.par.01191@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01191,+91-9500001191,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01192,DronaParent2026!,Joshi,Parent,dps.par.01192@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01192,+91-9500001192,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01193,DronaParent2026!,Trivedi,Parent,dps.par.01193@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01193,+91-9500001193,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01194,DronaParent2026!,Parmar,Parent,dps.par.01194@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01194,+91-9500001194,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01195,DronaParent2026!,Solanki,Parent,dps.par.01195@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01195,+91-9500001195,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01196,DronaParent2026!,Thakkar,Parent,dps.par.01196@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01196,+91-9500001196,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01197,DronaParent2026!,Prajapati,Parent,dps.par.01197@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01197,+91-9500001197,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01198,DronaParent2026!,Chauhan,Guardian,dps.par.01198@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01198,+91-9500001198,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01199,DronaParent2026!,Vyas,Parent,dps.par.01199@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01199,+91-9500001199,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01200,DronaParent2026!,Dave,Parent,dps.par.01200@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01200,+91-9500001200,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01201,DronaParent2026!,Bhatt,Parent,dps.par.01201@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01201,+91-9500001201,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01202,DronaParent2026!,Panchal,Parent,dps.par.01202@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01202,+91-9500001202,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01203,DronaParent2026!,Makwana,Parent,dps.par.01203@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01203,+91-9500001203,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01204,DronaParent2026!,Jadeja,Parent,dps.par.01204@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01204,+91-9500001204,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01205,DronaParent2026!,Gohil,Parent,dps.par.01205@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01205,+91-9500001205,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01206,DronaParent2026!,Barot,Parent,dps.par.01206@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01206,+91-9500001206,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01207,DronaParent2026!,Patel,Guardian,dps.par.01207@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01207,+91-9500001207,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01208,DronaParent2026!,Desai,Parent,dps.par.01208@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01208,+91-9500001208,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01209,DronaParent2026!,Mehta,Parent,dps.par.01209@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01209,+91-9500001209,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01210,DronaParent2026!,Joshi,Parent,dps.par.01210@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01210,+91-9500001210,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01211,DronaParent2026!,Trivedi,Parent,dps.par.01211@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01211,+91-9500001211,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01212,DronaParent2026!,Parmar,Parent,dps.par.01212@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01212,+91-9500001212,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01213,DronaParent2026!,Solanki,Parent,dps.par.01213@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01213,+91-9500001213,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01214,DronaParent2026!,Thakkar,Parent,dps.par.01214@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01214,+91-9500001214,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01215,DronaParent2026!,Prajapati,Parent,dps.par.01215@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01215,+91-9500001215,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01216,DronaParent2026!,Chauhan,Guardian,dps.par.01216@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01216,+91-9500001216,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01217,DronaParent2026!,Vyas,Parent,dps.par.01217@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01217,+91-9500001217,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01218,DronaParent2026!,Dave,Parent,dps.par.01218@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01218,+91-9500001218,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01219,DronaParent2026!,Bhatt,Parent,dps.par.01219@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01219,+91-9500001219,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01220,DronaParent2026!,Panchal,Parent,dps.par.01220@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01220,+91-9500001220,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01221,DronaParent2026!,Makwana,Parent,dps.par.01221@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01221,+91-9500001221,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01222,DronaParent2026!,Jadeja,Parent,dps.par.01222@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01222,+91-9500001222,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01223,DronaParent2026!,Gohil,Parent,dps.par.01223@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01223,+91-9500001223,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01224,DronaParent2026!,Barot,Parent,dps.par.01224@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01224,+91-9500001224,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01225,DronaParent2026!,Patel,Guardian,dps.par.01225@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01225,+91-9500001225,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01226,DronaParent2026!,Desai,Parent,dps.par.01226@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01226,+91-9500001226,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01227,DronaParent2026!,Mehta,Parent,dps.par.01227@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01227,+91-9500001227,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01228,DronaParent2026!,Joshi,Parent,dps.par.01228@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01228,+91-9500001228,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01229,DronaParent2026!,Trivedi,Parent,dps.par.01229@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01229,+91-9500001229,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01230,DronaParent2026!,Parmar,Parent,dps.par.01230@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01230,+91-9500001230,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01231,DronaParent2026!,Solanki,Parent,dps.par.01231@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01231,+91-9500001231,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01232,DronaParent2026!,Thakkar,Parent,dps.par.01232@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01232,+91-9500001232,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01233,DronaParent2026!,Prajapati,Parent,dps.par.01233@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01233,+91-9500001233,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
dps.par.01234,DronaParent2026!,Chauhan,Guardian,dps.par.01234@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01234,+91-9500001234,,"Ahmedabad, Gujarat",Guardian,Service,Graduate,,Gujarati,1,,,0
dps.par.01235,DronaParent2026!,Vyas,Parent,dps.par.01235@parents.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Parents,DPS-PAR-01235,+91-9500001235,,"Ahmedabad, Gujarat",Father/Mother,Service,Graduate,,Gujarati,1,,,0
