student_username,student_idnumber,firstname,lastname,current_academic_year,target_academic_year,current_board_code,current_school_code,current_medium_code,current_grade_code,current_stream_code,current_division_code,current_cohort_code,result_status,promotion_decision,target_board_code,target_school_code,target_medium_code,target_grade_code,target_stream_code,target_division_code,target_cohort_code,new_roll_no,effective_date,remove_from_previous_cohort,update_user_profile,notify_parent,remarks
dps.stu.00845,DPS26-00845,Jay,Joshi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00846,DPS26-00846,Aarohi,Trivedi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00847,DPS26-00847,Samarth,Parmar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00848,DPS26-00848,Tanvi,Solanki,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00849,DPS26-00849,Rohan,Thakkar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00850,DPS26-00850,Bhakti,Prajapati,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00851,DPS26-00851,Aarav,Chauhan,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00852,DPS26-00852,Aditi,Rathod,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00853,DPS26-00853,Vihaan,Vyas,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00854,DPS26-00854,Ananya,Dave,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00855,DPS26-00855,Ishaan,Bhatt,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00856,DPS26-00856,Diya,Panchal,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00857,DPS26-00857,Kabir,Makwana,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00858,DPS26-00858,Myra,Jadeja,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00859,DPS26-00859,Reyansh,Gohil,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00860,DPS26-00860,Saanvi,Barot,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,C,DPS-2026-GSEB-GUJ-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2027-GSEB-GUJ-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00861,DPS26-00861,Krish,Patel,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00862,DPS26-00862,Riya,Shah,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00863,DPS26-00863,Arjun,Desai,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00864,DPS26-00864,Avni,Mehta,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00865,DPS26-00865,Vivaan,Joshi,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00866,DPS26-00866,Ira,Trivedi,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00867,DPS26-00867,Dhruv,Parmar,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00868,DPS26-00868,Kavya,Solanki,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00869,DPS26-00869,Atharv,Thakkar,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00870,DPS26-00870,Nisha,Prajapati,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00871,DPS26-00871,Parth,Chauhan,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00872,DPS26-00872,Jiya,Rathod,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00873,DPS26-00873,Dev,Vyas,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00874,DPS26-00874,Mahi,Dave,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00875,DPS26-00875,Neil,Bhatt,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00876,DPS26-00876,Tara,Panchal,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00877,DPS26-00877,Harsh,Makwana,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00878,DPS26-00878,Aesha,Jadeja,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00879,DPS26-00879,Yash,Gohil,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00880,DPS26-00880,Kiara,Barot,2026-2027,2027-2028,GSEB,DPS,ENG,STD03,GEN,C,DPS-2026-GSEB-ENG-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD04,GEN,C,DPS-2027-GSEB-ENG-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00881,DPS26-00881,Rudra,Patel,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00882,DPS26-00882,Janvi,Shah,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00883,DPS26-00883,Om,Desai,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00884,DPS26-00884,Pihu,Mehta,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00885,DPS26-00885,Manan,Joshi,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00886,DPS26-00886,Hetvi,Trivedi,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00887,DPS26-00887,Aryan,Parmar,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00888,DPS26-00888,Prisha,Solanki,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00889,DPS26-00889,Shaurya,Thakkar,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00890,DPS26-00890,Riddhi,Prajapati,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00891,DPS26-00891,Darsh,Chauhan,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00892,DPS26-00892,Khushi,Rathod,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00893,DPS26-00893,Ved,Vyas,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00894,DPS26-00894,Niyati,Dave,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00895,DPS26-00895,Jay,Bhatt,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00896,DPS26-00896,Aarohi,Panchal,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00897,DPS26-00897,Samarth,Makwana,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00898,DPS26-00898,Tanvi,Jadeja,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00899,DPS26-00899,Rohan,Gohil,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00900,DPS26-00900,Bhakti,Barot,2026-2027,2027-2028,GSEB,DPS,HIN,STD03,GEN,C,DPS-2026-GSEB-HIN-STD03-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD04,GEN,C,DPS-2027-GSEB-HIN-STD04-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00901,DPS26-00901,Aarav,Patel,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00902,DPS26-00902,Aditi,Shah,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00903,DPS26-00903,Vihaan,Desai,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00904,DPS26-00904,Ananya,Mehta,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00905,DPS26-00905,Ishaan,Joshi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00906,DPS26-00906,Diya,Trivedi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00907,DPS26-00907,Kabir,Parmar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00908,DPS26-00908,Myra,Solanki,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00909,DPS26-00909,Reyansh,Thakkar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00910,DPS26-00910,Saanvi,Prajapati,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00911,DPS26-00911,Krish,Chauhan,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00912,DPS26-00912,Riya,Rathod,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00913,DPS26-00913,Arjun,Vyas,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00914,DPS26-00914,Avni,Dave,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00915,DPS26-00915,Vivaan,Bhatt,2026-2027,2027-2028,GSEB,DPS,GUJ,STD03,GEN,D,DPS-2026-GSEB-GUJ-STD03-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD04,GEN,D,DPS-2027-GSEB-GUJ-STD04-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
